id|first_name|last_name|value
192343|Wriggle Wriggle||10
171900|Hiroshi|Yabe|10
168269|Hideki|Yamamura|15
169734|Yamazaki||10
18350|Meiko|Inoue|412
18351|Naruo|Taneda|291
153741|Ritsuko|Ayukawa|10
18353|Kenichi|Katou|69
18352|Ai|Kotani|10
153742||Ohashi|15
120279|Ryuutarou|Saeki|10
153744||Taneda|10
153743||Yamada|10
18354|Jirou|Yamada|251
196898|Momo|Ayase|455
196899|Ken|Takakura|387
225003|Acrobatic Silky||10
72725|Lee|Samson|18
8648|Kibano||18
38843|Helenka|Novakova|21
196900|Seiko|Ayase|267
225004|Class Rep||10
225005|Earthbound Spirit Crab||10
225013|Mother|Enjouji|10
225012|Father|Enjouji|10
204713|Jin|Enjouji|270
225006|Evil Eye||10
225007|Flatwoods Monster||10
225008|Hayashi Performer Bassist||10
225009|Hayashi Performer Drummer||10
225010|Hayashi Performer Guitarist||10
225011|Hayashi Performer Singer||10
225021|Joo||10
225019|Kamishie||10
207967|Naki|Kito|10
225015|Kuragari||10
225016|Moe Moe Kikoho Waitress||25
225018|Momo's Ex-Boyfriend||10
212923|Mr. Ludris||15
225020|Officer Tsuru||10
225025|Ririna||10
230095|Rokuro||10
215494|Kinta|Sakata|69
225024|Serpoian||10
198942|Aira|Shiratori|498
225026|Shoma||10
206861|Taro||15
198943|Turbo Granny||258
217075|Vamola||115
13473|Shinichi|Akiyama|532
13472|Nao|Kanzaki|348
20726|Norihiko|Yokoya|271
86065|Yukiyo|Abe|22
20725|Kouta|Akagi|20
31847|Alsab||10
28216|Forli||10
16877|Yuuji|Fukunaga|290
147634|Takashi|Harimoto|10
22381|Shou|Kikuchi|10
224354|Yokomizo||17
16757|Seiji|Shingai|33
21319|Takahiro|Kikuzawa|10
85159|Kei|Kimura|16
21322|Leronira||55
85173|Mika|Mikamoto|10
21320|Takayoshi|Miura|10
21323|Nearco||10
53607|Rabelais||15
56943|Silien||10
21324|Solario||10
112891|Naofumi|Iwatani|697
112893|Raphtalia||704
171898|Therese|Alexanderite|100
121145|Beloukas||146
171829|Earl of Habenburg||10
112933|Elhart||361
212312|Yomogi|Emarl|16
211677|Ethnobalt||16
112921|Glass||409
171841|Elrasla|Grilaroc|17
171842|Head of the village||10
171827|Hickwaal||10
121153|Kage||10
9591||Kirishima|17
112895|Itsuki|Kawasumi|168
121123|Kizuna|Kazayama|281
211314|Kazuki||32
171833|Keel||129
112897|Motoyasu|Kitamura|195
120785|Liphana||10
228678|S'yne|Lokk|28
171834|Magic Shop Owner||10
734|Botan||472
226479|Zeppy||10
203657|Eiko|Tsukimi|499
203656|Kongming|Zhuge|471
22521|Wing||230
11080|Julius|Reichwein|304
189701|Keisuke|Wanima|17
171836|Mald||10
112927|Mirelia Q|Melromarc|385
112915|Melty Q|Melromarc|397
112929|Malty|Melromarc|327
171830|Idol|Radier|20
213067|Raph-chan||15
171838|Raphtalia's Father||28
171840|Raphtalia's Mother||16
171844|Van|Reichnott|20
732|Hiei||640
30130|Commentator||122
8635|Atsuko|Urameshi|39
731|Kurama||624
730|Kazuma|Kuwabara|576
729|Yuusuke|Urameshi|677
28999|Tsukihito|Amanuma|15
7275|Bui||129
8714|Byakko||17
9592|Captain||22
8571|Chuu||189
7171|Takenori|Sawara|27
34456|Enma||18
8722|Gama||55
735|Genkai||372
133836|Hajime|Souma|39
24627|Kaname|Hagiri|122
38021|Hina||35
39249|Hokushin||18
28803|Itsuki||100
8846||Iwamoto|15
2957|Jin||324
8717|Juri||140
29032|Yuu|Kaitou|33
2972|Karasu||215
8647|Kazemaru||39
26765|Asato|Kido|15
39261|Kirin||25
7170|Lory|Takarada|234
4337|Maria|Takarada|129
169866|Rifana||20
2305|Koenma||341
11848|Yukihito|Yashiro|295
39252|Kokou||19
225875|Jean|Bart|10
20370|The Count||15
224569|Hitori's Fan #2||28
218547|Seika|Ijichi|402
8728|Koto||279
206282|Shima|Iwashita|20
222760|Music Store Clerk||15
222759|Music Store Manager||22
219766|PA-san||405
206281|Eliza|Shimizu|90
221472|Ginjirou|Yoshida|20
211315|Rishia's Mother||10
8729|Kuromomotarou||20
212355|Romina||25
8595|Shizuru|Kuwabara|261
29030|Kiyoshi|Mitarai|15
8712|Miyuki||69
171826|Biscas|T. Balmus|80
93241|Mother|Itagaki|21
314|Takenori|Akagi|355
313|Hisashi|Mitsui|492
194137|Akira|Souma|15
211313|Tsugumi||10
171843|Village Chief||10
171828|Village Doctor||10
171831|Village Doctor's Assistant||17
148558|Pakuyasa||100
16762|Mukuro||270
86|Rei|Ayanami|756
34454|Shigeru|Murota|32
51821|Aiko|Date|32
92789|Mio|Naruse|490
89|Shinji|Ikari|755
214351|Headteacher||15
132505|Akiko|Yosano|529
39258|Natsume||19
92121|Arnie|Gregory|15
8709|Puu||215
167015|Messar Robin|Bastar|69
221177|Chabo||55
139246|Kouka||208
37320|Kyousuke|Imai|15
80491|Shouya|Ishida|698
31|Hisoka|Morow|809
58907|Zebro||15
15841|Ricardo|Martinez|226
17569|Bryan|Hawk|160
1259|Misato|Katsuragi|744
93243|Father|Itagaki|15
2371|Touya||135
4604|Nagisa|Furukawa|708
10342|Ushio|Okazaki|593
94|Asuka Langley|Souryuu|786
19267|Mari|Iimura|24
13837|Raizen||288
7803|Rinku||29
8708|Risho||15
8706|Ruka||21
8705|Sakyou||160
8720|Jorge|Saotome|198
39253|Sasuga||26
8642|Sayaka||39
3106|Shinobu|Sensui|412
36881|Hiroko|Makunouchi|20
80779|Nickes||15
70621|Zepile||15
6892|Shishiwakamaru||69
3759|Shura||15
8570|Suzaku||69
51825|Nakadai Coach||17
8703|Suzuki||39
8702|Gonzou|Tarukane|16
8716|Elder|Toguro|115
93237|Kyouka|Takamura|28
7176|Younger|Toguro|454
4057|Naomichi|Yamada|55
508|Sophie|Hatter|529
39265|Woman||17
92123|Mr.|Sakaguchi|20
150836|Bergamo||27
38461|Tsukado||33
1250|Kensuke|Aida|318
166529|Eko||220
159238|Hisame||16
507|Howl||715
2001|The Communicator||108
29033|Mitsunari|Yanagisawa|16
6752|Calcifer||565
39250|Yoda||18
2971|Yomi||151
12188|Heen||337
509|Markl||308
135179||Suliman|80
4987|Turnip Head||459
510|Witch of the Waste||208
733|Keiko|Yukimura|320
736|Yukina||211
233973|Birmingham||10
233969|Curacoa||10
233970|Curlew||10
211847|DJ Satori||39
1251|Ritsuko|Akagi|464
184635|Naoko|Natsuki|108
1252|Shigeru|Aoba|198
53723|Lune||90
1253|Kouzou|Fuyutsuki|257
32232|Ane||15
2002|Kuramori||15
233953|Deutschland||10
233968|Glasgow||10
225873|Gneisenau||10
233971|King George V||10
226470|Littorio||29
233967|Newcastle||10
226250|Pamiat Merkuria||10
233976|Richelieu||10
226237|Seattle||10
202069|Sirius||100
233975|Sovetskaya Rossiya||10
226469|Vittorio|Veneto|26
226241|Victorious||10
233974|Yat Sen||10
184101|Kenichi|Natsuki|172
140108|Kunou||189
198102|A-Qing||55
125650|Shou|Suzuki|294
179401|Brawler||306
124789|Tsubomi|Takane|155
225881|Essex||20
163083|Wuxian|Wei|631
124807||Takeuchi|15
139593|Kyuusaku|Yumeno|332
148513|Mamika|Kirameki|288
216731|Mepopohon||15
124801||Terada|23
168277|The Dragger||35
124791|Hikaru|Tokugawa|20
1254|Hikari|Horaki|151
1255|Makoto|Hyuuga|115
151299|Pyoran||294
1256|Maya|Ibuki|317
158408|Enshou||15
109211|Shimaru|Saitou|236
188064|Kaoru|Sakurayashiki|529
158097|Shijaku||39
1258|Yui|Ikari|305
1257|Gendou|Ikari|541
202047|South Dakota||33
165402|Guangshan|Jin|19
198216|Lan|Song|15
128069|Steve||19
13230|Kou|Kitamura|455
13286|Aoba|Tsukishima|446
21681|Osamu|Akaishi|151
22580|Junpei|Azuma|90
21895|Yuuhei|Azuma|297
211849|Eiko's Fan||80
186859|Tear||108
131932|Veldora|Tempest|522
164903|Treyni||179
17620|Keel|Lorentz|55
22636|Tsukiyo|Kujou|189
150281|Morgan||18
21512|Mari Illustrious|Makinami|518
1261|Kaworu|Nagisa|687
1892|Pen Pen||562
34314|Sharia Frey|Amon|15
37193|Apollo||100
37944|Ryou|Asama|10
26275|Tenri|Ayukawa|365
75828|Mother|Ayukawa|10
29995|Diana||251
22309|Dokurou Skull||80
26276|Nora|Floriann Leoria|15
38910||Fujiidera|10
93493|Gira||10
30593|Yui|Goidou|284
30201|Nanaka|Haibara|20
33809|Rieko|Hinaga|15
93485|Mobuko|Ikano|15
23160|Minami|Ikoma|55
32158|Hinoki|Kasuga|15
22321|Kusunoki|Kasuga|269
22308|Mari|Katsuragi|211
34316|Ichirou|Kodama|15
8612|Akanbou||69
22306|Chihiro|Kosaka|473
36075|Akari|Kurakawa|39
137467|Mitsuha|Miyamizu|676
136805|Taki|Tachibana|600
141482|Tsukasa|Fujii|226
147509|Toshiki|Miyamizu|15
141484|Yotsuha|Miyamizu|320
144648|Futaba|Miyamizu|15
141479|Hitoha|Miyamizu|254
141481|Sayaka|Natori|208
141478|Miki|Okudera|414
148237|Father|Tachibana|24
141483|Shinta|Takagi|168
141480|Katsuhiko|Teshigawara|265
79465|Yukari|Yukino|470
42881|Mars||34
37943|Yukie|Marui|10
89091|Mercury||27
44243|Minerva||160
721|Heinrich|Lunge|576
217492|Man in Forest||20
8611|Roberto||269
102293|Rosso||122
8620|Hans Georg|Schuwald|20
22307|Jun|Nagase|257
41897||Nakabachi|55
267|Satsuki|Kusakabe|286
268|Mei|Kusakabe|352
269|Totoro||606
11276|Kanta's Grandmother||18
169190|Pocoa||15
206276|Hitori|Gotou|711
206277|Nijika|Ijichi|569
206279|Ikuyo|Kita|547
206278|Ryou|Yamada|594
218571|Futari|Gotou|306
218555|Michiyo|Gotou|208
218572|Naoki|Gotou|213
206280|Kikuri|Hiroi|524
224568|Hitori's Fan #1||17
8048|Yasuko|Kusakabe|18
271|Nekobasu||432
270|Kanta|Oogaki|55
110633|Yuki|Nonaka|398
94339|Basara|Toujou|444
110429|Tatara|Fujita|421
1997|Kuu||232
176685|Tsubame|Koyasu|292
198172|Yang|Xue|211
10418|Yuuko|Aioi|594
10421|Mai|Minakami|518
40081|Mio|Naganohara|536
41069|Sakamoto||584
41613|Kousuke|Oura|18
43125|Pino||122
44715|Policeman||15
10422|Nano|Shinonome|536
225089|Lambda||23
32270|Kuizame|Maniwa|15
22322|Kanon|Nakagawa|459
34315|Yuri|Nikaidou|333
37989||Okada|15
69407|Kousei|Arima|682
69411|Kaori|Miyazono|778
69409|Tsubaki|Sawabe|609
69405|Ryouta|Watari|399
311|Kaede|Rukawa|471
168239|Moogie||27
223795|Pakkoyan||20
157967|Wazukyan||269
114053|Nagi|Aiza|306
85839|Takeshi|Aiza|292
114049|Saki|Arima|39
15449|Shiori|Shiomiya|468
41055|Hakase|Shinonome|564
43122|Mother|Aioi|36
41614||Tomioka|15
41899|Haruna|Annaka|259
49325|Biscuit No. 2||108
73081|Urara|Shiratori|10
42955|Kenzaburou|Daiku|55
162553|Death||90
34319|Yotsuba|Sugimoto|176
43081|Dolph||20
43285|Masaharu|Egi|31
43068|Fecchan||115
85841|Emi|Igawa|395
81725|Nao|Kashiwagi|252
226487|Prinz|Adalbert|10
59539|Gentleman||34
162556|Hasegawa||22
44873|Karasu||328
43080|King Albert||15
43501|Mi-chan||16
41898|Yoshino|Naganohara|140
44126|Kana|Nakamura|228
82535|Thorgil||155
143209|Wulf||31
111095|Chisato|Hasegawa|446
118361|Yuriko|Ochiai|15
81723||Saitou|23
114051|Hiroko|Seto|322
120711|Koharu|Seto|350
167013|Kai|Renald Roulle|32
42956|Tsuyoshi|Nakanojou|172
44451||Nakanojou-san|35
43124||Ogi|18
196640|Shourei|Nouzen|80
43079|Princess Starla||35
41618|Principal Shinonome||179
58233|Houzuki||29
41617|Izumi|Sakurai|358
43937|Makoto|Sakurai|39
55597|Karikami||15
226476|Aegir||15
41616|Koujirou|Sasahara|302
42494|Yuria|Sekiguchi|115
49327|Shateki no Oyaji||23
90839|Serafall|Leviathan|254
81603|Vali|Lucifer|340
58343|Sirzechs|Lucifer|330
219649|Todo||17
30306|Gedoumaru||215
32229|Hanako||15
7928|Hedoro||146
111557|Kurumi|Nonaka|279
136834|Shella||108
111687|Kyouichi|Shiba|17
111559|Yahiro|Takigawa|269
111471|Jin|Toujou|239
34317|Miyako|Terada|15
28739|Sumire|Uemoto|55
160803|Melissa|Shield|238
160802|David|Shield|39
42697|Soldier No. 8||80
41615|Misato|Tachibana|323
45375|Mihoshi|Tachibana|39
42957|Manabu|Takasaki|276
58653|Natsume's father||25
44453||Tamamura|20
56075|Yuriko|Ogata|20
42958||Tanaka|22
162554|Tengu||15
43067|Ueboshii||39
55593|Yobiko||15
49329|Woman||16
226472|Agano||10
226448|Albacore||10
226503|Albion||10
226481|Algerie||10
31303|Seiji|Matoba|327
30|Gon|Freecss|765
107017|Ming|Han|16
14956|Angelina|Durless|352
42880|Vulcanus||20
55395|Asami|Yoshino|22
111469|Zest||349
90111|Nitori|Kawashiro|213
156874|Minori|Asagiri|55
125669|Gou|Asahi|33
7859|Isidro||385
171970|Hecatia|Lapislazuli|135
189171|Sumireko|Usami|90
173076|Aunn|Komano|55
172481|Okina|Matara|100
143843|Adolf||15
189573|Sekibanki||17
35307|Kasen|Ibaraki|258
15552|Watatsuki no Toyohime||19
15551|Watatsuki no Yorihime||80
168267|Dash Granny||69
180119|Sagwan||135
59563|Frances|Midford|80
79607|Edward|Midford|192
192346|Father Spirit||27
171886|Nozomu|Hatori|18
125661|Takeshi|Hoshino|15
124806||Matsuo|20
89149|Kaori|Yuuzaki|10
17525|Leone|Abbacchio|500
13045|Bruno|Bucciarati|666
27155|Diavolo||507
110431|Shizuku|Hanaoka|307
13083|Pannacotta|Fugo|461
11895|Narancia|Ghirga|573
170607|Abbacchio's Partner||31
168384|Anita||10
21894|Shugo|Daimon|15
55193|Moonlight Boy||80
136922|Morda||186
10529|Giorno|Giovanna|675
2731|Deneve||270
2732|Helen||330
3333|Cynthia||90
10146|Elena||39
3332|Flora||251
2771|Galatea||420
19523|Galk||15
3339|Isley||313
167270|Maiharu|Gansoku|55
167265|Yuusaku|Hanazawa|16
13084|Guido|Mista|612
12778|Wolfgang|Mittermeyer|398
12896|Adalbert|von Fahrenheit|108
27153|Trish|Una|371
32488|Mozgus||230
55205|Nina||23
55333|Roderick|of Staufen|151
113357|Owen||22
166867|Blackmailing Criminal||10
168662|Bruno's Mother||10
168661|Paolo|Bucciarati|15
112505|Carne||69
7857|Farnese|de Vandimion|490
2702|Miria||484
3960|Noel||20
3338|Rigardo||218
30476|Magdalena|von Westpfahle|15
160568|Hiroshi|Satou|155
161270|Fudekichi|Shiragami|19
6717|Willibald Joachim|von Merkatz|182
6026|Oskar|von Reuenthal|534
112495|Cioccolata||249
55101||Matsuda|122
423|Casca||621
154950|Gelato||10
165328|Genta|Doi|55
54145|Hotaru|Ichijou|456
54149|Komari|Koshigaya|462
54147|Natsumi|Koshigaya|438
165929|Aoi|Niizato|15
187939|Vasily||172
9312|Guile||146
35255|Suzuha|Amane|599
105597|Eiko|Adachi|108
174151|Daki||411
173889|Naho|Takada|39
2209|Rubel||108
31826|Sid||22
34470|Kurisu|Makise|861
35252|Rintarou|Okabe|893
35258|Itaru|Hashida|541
109045|Ghiaccio||320
3725|Chiyoko|Fujiwara|341
8432|Kyouji|Ida|27
8431|Genya|Tachibana|160
149310|Ayakashi||17
166167|Giorno's Hero||135
8433|Man of the Key||39
155784|Junichi|Ootaki|25
8434|Scarface||29
166165|Giorno's Mother||55
170606|Teacher||10
174979|Sally||10
118733|Sakuta|Azusagawa|732
118739|Mai|Sakurajima|814
208627|Mia|Iriomote|15
166166|Giorno's Stepfather||29
35253|Mayuri|Shiina|715
151021|Kaede|Azusagawa|577
214732|Boy||15
163452|Rio|Futaba|623
168153|Ryouko|Hanawa|140
168154|Uzuki|Hirokawa|20
167531|Saki|Kamisato|201
168155|Kotomi|Kano|20
112483|Illuso||100
55099||Motohama|135
7864|Schierke||534
168156|Rena|Kashiba|24
226475|Anchorege||10
226248|Avrora||10
233951|Azuma||10
38559|Nae|Tennouji|284
38558|Yuugo|Tennouji|348
138725|Seishirou|Shishirui|80
163451|Tomoe|Koga|608
2398|Teresa||630
24496|Kouichi|Hirose|519
152125|Sakura|Kagamihara|349
190981|Wataru|Shima|32
172093|Swamp Demon||28
3334|Tabitha||20
227224|Gorou|Amemiya|323
56901|Isaac||25
112481|Luca||15
112487|Melone||222
166865|Mrs. Menini||10
27152|Risotto|Nero|439
166169|Old Janitor||15
154948|Nunzio|Pericolo|15
78381|Pesci||215
112485|Polpo||108
4368|Jean-Pierre|Polnareff|629
152120|Nadeshiko|Kagamihara|596
152122|Chiaki|Oogaki|380
3619|Undine||135
3335|Yuma||80
38884|Ted|Bower|90
152119|Rin|Shima|649
159617|Akari|Inuyama|172
159061|Saki|Shima|122
1145|Hinako|Tsuwabuki|17
159439|Hajime|Shinshirou|189
152124|Minami|Toba|280
195220|Ayano|Toki|151
167272|Yuuma|Kunimi|257
168158|Mai's Mother||90
149616|Shouko|Makinohara|508
170608|Sardinian Fortune Teller||10
112497|Secco||201
162587|Warp||16
168159|Fumika|Nanjou|39
214733|Sakuta's Father||22
124619|Chikage|Ukyou|19
81757|Akihito|Kanbara|532
163453|Nodoka|Toyohama|370
154951|Sorbet||31
112489|Squalo||20
200852|Makoto|Kurume|172
12051|Shuuichi|Akai|549
80757|Takeo|Gouda|558
21103|Kensaku|Kitamura|21
87621|Makoto|Sunakawa|506
141894|Aren|Kuboyasu|475
87623|Rinko|Yamato|481
22050|Nadeko|Sengoku|624
124583|Yukika|Amami|129
112493|Tiziano||151
166866|Truck Driver||80
174285|Monica|Ultello|10
154949|Donatella|Una|10
112503|Mario|Zucchero|21
13393|Makkuro-Kurosuke||423
385|Haku||578
384|Chihiro|Ogino|553
150657|Ani-yaku||15
8302|Boh||135
8301|Kamajii||355
8298|Kaonashi||550
8303|Kashira||90
5465|Lin||300
8300|Yuuko|Ogino|15
8299|Akio|Ogino|30
4716|Yubaba||277
8305|Zeniba||239
140138|Arakuremono||252
65119|Ithnan||15
144893|Arue||160
53641|Deishuu|Kaiki|719
83017|Shinoa|Hiiragi|684
144896|Bukkororii||15
180512|Dodonko||20
144894|Funifura||22
124809|Beldia||244
9177|Yuusaku|Kudou|278
4934|Miyo|Takano|419
165332|Jiiya||179
7183|Mamoru|Akasaka|294
149281|Hans||55
145914|Head Researcher||146
144892|Komekko||349
87485|Kako||18
92071|Kuchinawa||39
55107||Murayama|20
124747|Hyoizaburo||20
21893|Sentarou|Maeno|15
88737|Mother|Araragi|20
230775|Asuka|Mine|21
227048|Tsukasa|Mukai|16
200851|Yuzuki|Murashige|331
46827|Jamil||29
200856|Nao-chan||262
229857|Ririka|Saijou|24
228799|Segawa||30
200855|Tokiko|Takamine|69
200854|Fumino|Tooyama|90
227049|Kento|Yamada|39
57501|Yozuru|Kagenui|293
125190|Crowley|Eusford|398
83015|Yuuichirou|Hyakuya|583
87287|Mikaela|Hyakuya|677
112741|Guren|Ichinose|593
112755|Shihou|Kimizuki|317
112761|Mitsuba|Sanguu|292
104637|Yoichi|Saotome|415
70325|Black Vise||30
180513|Pucchin||17
144895|Soketto||15
175683|Sylvia||236
104387|Ashuramaru||389
112757|Ferid|Bathory|479
127661|Chess|Belle|248
62983|Blue Knight||32
69449|Crimson Kingbolt||18
124746|Yuiyui||100
134760|Megumi||15
192763|Liebe||425
178692|Lira||39
17437|Lala||108
142|Komui|Lee|365
62609|Akira|Himi|28
106145|Kokomi|Teruhashi|520
165612|Shikama|Doji|39
133733|Yayoi|Endou|10
51685|Takuma|Saeki|36
173476|Maimai-onba||34
118105|Yutaka|Gouda|100
138093|Urd|Geales|80
165613|Gekkouin||10
118103|Yuriko|Gouda|164
18130|Dororo||511
188142|Arch||36
14864|Hyakkimaru||671
144091|Anpu||259
170552|Bandai||15
24843|Biwamaru||310
171860|Hibukuro||20
173471|Hyogo||29
173472|Itachi||80
173473|Jiheita||15
36971|Kenta|Kobashi|80
168557|Jorougumo||55
112753|Norito|Goshi|55
112751|Sayuri|Hanayori|135
167076|Jukai||275
133232|Kouki|Ichinose|80
112745|Shinya|Hiiragi|520
187952|Clind||16
29313|Mad Pierrot||257
88679|Whitney Hagas|Matsumoto|18
122693|Tenri|Hiiragi|20
118767|Beatrice||598
33887|Daigo|Kagemitsu|55
173474|Kaname||18
173475|Kanekozou||19
21752|Jason|Ozuma|151
26249|Midoro||122
168225|Mio||371
170273|Mutsu||100
167077|Nuinokata||186
173479|Ojiya||69
173480|Okaka||23
173481|Osushi||23
173482|Sabame||15
170639|Saburouta||30
173488|Saru||15
170224|Shiranui||15
169342|Sukeroku||32
23686|Rocco|Bonnaro|69
167075|Tahoumaru||289
226494|Bellona||10
226251|Bremerton||29
226501|Brest||10
226490|Bunker Hill||10
226502|Centaur||10
226464|Chao Ho||10
226507|Chapaev||10
226489|Charybdis||10
192264|Cheshire||15
226497|Chkalov||10
226246|Comet||10
226247|Crescent||10
226249|Dido||10
226450|Drake||10
226449|Duke of York||10
226451|Eagle||10
226488|Elbe||10
226468|Erebus||10
233952|Royal|Fortune|10
226505|Friedrich der Grosse||27
226240|Gascogne||10
226238|Georgia||10
226478|Graf Zeppelin||16
173491|Take||15
173485|Youkai baby||20
2735|Julia||272
37186|Miles||20
36364|Meifa|Puzi|15
42425|Fatty|River|17
35870|Shin||20
78693|Asimov|Solensan|26
193899|Jerome|Karlstahl|26
30572|Katerina|Solensan|15
23611|Udai|Taxim|15
70753|Victoria|Terpsichore|155
131482|TV Host (Female)||18
2734|Vicious||421
23740|Andy|Von de Oniyate|277
19119|Wen||20
218250|Astraea||20
122691|Seishirou|Hiiragi|39
212281|Dormul|Bolster|15
112763|Mahiru|Hiiragi|300
225880|Grenville||10
112743|Kureto|Hiiragi|186
221749|Iska|Bra|27
126820|Runoa|Faust|15
122685|Akane|Hyakuya|80
133732|Rika|Inoue|10
133731|Shuusaku|Iwasaki|15
116185|Anya|Flomer|39
112747|Mito|Juujou|160
218254|Kaguya|Gojouno|39
133734|Tarou|Kagiyama|10
116217|Chigusa|Hitachi|55
134520|Lest|Karr|140
128304|Mirai|Kimizuki|15
122683|Kisekiou||15
135423|Eita|Kusunoki|10
226474|Hakuryuu||10
135431|Esther|Lee|10
151024|Ky|Luc|20
133349|Makoto|Narumi|115
156268|Raimeiki||10
151026||Saitou|80
133735|Aoi|Sanguu|15
128266|Tomoe|Saotome|10
122687|René|Simm|151
177765|Sebun||129
127662|Horn|Skuld|39
138407|Mel|Stefano|10
112559|Krul|Tepes|565
112759|Lacus|Welt|254
135270|Lucal|Weskar|31
112749|Shigure|Yukimi|172
37670|Do-Heun |Chang|129
37647|Kae-Lyn|Kim|115
13824|Ken|Kitano|512
40861|San-ki|Lee|20
13825|Park|Tae-Soo|309
40862|San-dae|Yang|168
43571|Benito|Armani|160
13293|Lero||211
32520|Kim|Ban-Phuong|115
59689|Muftal|Batil|10
82159|Bae-Dal|Choi|10
82139|Kim |Gae-Ha|10
40137|Rei|Huzimi|36
82127|Ju-Mon||10
91543|Nami||90
82129|Cherry |Number One|10
82145|Jang|Yunchang|10
124788|Ritsu|Kageyama|436
218746|Haruaki|Amakusa|15
160103|Nene|Yashiro|561
5059|Serpico||487
126469|Akane||15
138546|Adonis||16
7882|Azan||20
149467|Bruscorpion Jr.||15
27213|Beast of Darkness||198
182541|Bonebeard||15
119003|Cassandra|Ilion|115
149017|Shinnosuke||90
144321|Fortuna||20
221752|Ryana|Lietz|15
187963|Hector||55
116191|Chloe|Lolo|69
218253|Alise|Lovell|90
187607|Annerose|Miload|15
218256|Lyra||18
221750|Neze|Rankett|15
161653|Pandora||298
119005|Daphne|Rauros|26
141897|Uryoku|Chouno|69
145552|Cyborg Ciderman No. 2||39
142823|Handsome Man||26
146614|Hyakkimaru||18
221751|Noin|Unic|31
169447|Akane|Aoi|395
206805|Suzuto|Fuji|10
175880|Natsuhiko|Hyuuga|213
177653|Kako||10
206804|Katakuri||16
178422|Kodama||10
177676|Mermaid||10
18863|Kogoro|Katsura|19
117893|Amid|Teasanare|20
21577|Toshizo|Hijikata|15
127709|Kayomi||15
79447|Shinsaku|Takasugi|29
179497|Augusta Frederica|Adel-Adler|385
202281|Richard|Altner|15
185973|Haruto|Keats|249
193888|Niko|Kujou|25
185970|Kurena|Kukumila|718
150824|Vladilena|Milizé|702
150823|Shinei|Nouzen|672
166209|Narizou|Arisaka|17
165333|Makoto|Oono|224
18819|Tatsumi||20
165330|Namie|Yaguchi|252
131567|Koharu|Hidaka|410
98769|Akira|Oono|485
98767|Haruo|Yaguchi|394
201531|Shiden|Iida|108
202835|Eugene|Rantz|18
202529|Grethe|Wenzel|20
201532|Ernst|Zimmerman|243
152373|Yasaku|Edogai|90
118091|Osamu|Kurihara|18
118099|Hayato|Oda|108
107695|Yong-bi|Kim|20
118101|Mariya|Saijou|155
46057|José|Mendoza|108
118089|Ai|Sunakawa|239
160193|Tetsuzou|Nihei|20
152370|Noppera-bou||21
46019|Danpei|Tange|297
185972|Anju|Emma|444
193895|Mikuri|Kairou|15
204550|Kiriya|Nouzen|135
193898|Henrietta|Penrose|228
181567|Theoto|Rikka|379
193893|Rekka|Rin|20
181568|Raiden|Shuga|369
185975|Kaie|Taniya|261
193896|Maina|Yatomika|15
152367|Kano|Ienaga|69
224128|Blue Phoenix||15
32207|Jii||27
163413|Teru|Minamoto|368
177705|Tiara|Minamoto|39
174728|Mirai||55
185446|Felicia|Futakotamagawa|15
150178|Aya|Kouda|108
165331|Moemi|Gouda|15
164641|Koutarou|Miyao|164
55369|Akibi||22
224384|Manjusaka||16
224391|Ouyang|Zan|21
20185|Tooru|Rikiishi|450
11804|Joe|Yabuki|642
59779|Noriko|Hayashi|17
46055|Wolf|Kanagushi|15
192894|Kinoko||15
46043|Kanichi|Nishi|100
46053|Carlos|Rivera|322
76166|Harry|Robert|27
85465|Sachi||23
46051|Yoko|Shiraki|266
121615|Tonkichi||15
53361|Atsushi|Sawazaki|15
98737|Satoru|Fujinuma|613
126756|Kayo|Hinazuki|589
149041|CPS male member||15
134223|Atri||20
189235|Bram|Stoker|172
147275|Ouji (role)||15
5412|Apis||151
104357|Solomon|Jehoahaz Abraham|236
177846|Misaki||10
1111|C.C.||783
559|Suzaku|Kururugi|616
14591|Shougo|Asahina|15
48473|Arthur||213
131885|Shuka||19
1116|Andreas|Darlton|34
152362|Hyakunosuke|Ogata|526
158255|Osoma||21
171859|Sousuke|Mitsuba|564
177677|Mokke||278
42015|Suke-san||32
177704|Nagisa||15
102373|Yaochun||19
3360|Sekai|Saionji|433
2511|Kenshirou||590
17907|Bat||160
28511|Diamond||16
135834|Dragon||15
12574|Fudou||108
135869|Habu||22
3358|Makoto|Itou|459
2115|Sanzoku Kuma||28
2135|Sergeant Murasaki||20
3359|Kotonoha|Katsura|516
33453|Naomi|Inoue|23
1864|Taizou|Kirihara|26
